#: table_doi: 10.17182/hepdata.95354.v2/t25
#: name: chargino+chargino acceptances (wino LSP, 2017)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2017 data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+chargino_acceptances_(wino_lsp,_2017).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
0.020014,800.0,1.032e-15,1.0208e-15,-1.0208e-15
0.023349,800.0,6.7843e-14,6.6228e-14,-6.6228e-14
0.026685,800.0,1.5257e-12,1.4615e-12,-1.4615e-12
0.030021,800.0,1.6877e-11,1.5786e-11,-1.5786e-11
0.033356,800.0,1.1399e-10,1.0377e-10,-1.0377e-10
0.066713,800.0,4.9204e-07,3.6116e-07,-3.6116e-07
0.10007,800.0,6.4994e-06,4.5222e-06,-4.5222e-06
0.13343,800.0,2.2308e-05,1.4315e-05,-1.4315e-05
0.16678,800.0,5.0567e-05,2.667e-05,-2.667e-05
0.20014,800.0,9.8667e-05,3.9945e-05,-3.9945e-05
0.23349,800.0,0.00017428,5.6263e-05,-5.6263e-05
0.26685,800.0,0.00028093,7.9136e-05,-7.9136e-05
0.30021,800.0,0.00041781,0.00011067,-0.00011067
0.33356,800.0,0.00058139,0.00015169,-0.00015169
0.66713,800.0,0.0034028,0.00047298,-0.00047298
1.0007,800.0,0.0062956,0.00062654,-0.00062654
1.3343,800.0,0.0083518,0.00068493,-0.00068493
1.6678,800.0,0.00969,0.00070067,-0.00070067
2.0014,800.0,0.010508,0.00069896,-0.00069896
2.3349,800.0,0.010963,0.00069052,-0.00069052
2.6685,800.0,0.01117,0.00068006,-0.00068006
3.0021,800.0,0.011213,0.00067006,-0.00067006
3.3356,800.0,0.011147,0.00066226,-0.00066226
6.6713,800.0,0.007036,0.001617,-0.001617
10.007,800.0,0.0058221,0.0010679,-0.0010679
13.343,800.0,0.0050181,0.00078185,-0.00078185
16.678,800.0,0.0044607,0.00061659,-0.00061659
20.014,800.0,0.0040528,0.00051354,-0.00051354
23.349,800.0,0.0037431,0.00044583,-0.00044583
26.685,800.0,0.0035016,0.00040026,-0.00040026
30.021,800.0,0.0033083,0.00037001,-0.00037001
33.356,800.0,0.003149,0.00035113,-0.00035113
66.713,800.0,0.0019861,0.00042796,-0.00042796
100.07,800.0,0.0014172,0.00025655,-0.00025655
133.43,800.0,0.0010856,0.00017802,-0.00017802
166.78,800.0,0.00087234,0.00013386,-0.00013386
200.14,800.0,0.00072703,0.00010612,-0.00010612
233.49,800.0,0.00062401,8.7586e-05,-8.7586e-05
266.85,800.0,0.00054863,7.4832e-05,-7.4832e-05
300.21,800.0,0.00049186,6.6042e-05,-6.6042e-05
333.56,800.0,0.00044789,6.0135e-05,-6.0135e-05
0.0066713,900.0,9.7086e-49,9.7086e-49,-9.7086e-49
0.010007,900.0,4.5858e-33,4.5845e-33,-4.5845e-33
0.013343,900.0,2.6638e-25,2.6581e-25,-2.6581e-25
0.016678,900.0,1.1008e-20,1.0931e-20,-1.0931e-20
0.020014,900.0,1.2367e-17,1.2179e-17,-1.2179e-17
0.023349,900.0,1.7903e-15,1.743e-15,-1.743e-15
0.026685,900.0,7.2476e-14,6.9604e-14,-6.9604e-14
0.030021,900.0,1.2598e-12,1.1918e-12,-1.1918e-12
0.033356,900.0,1.2149e-11,1.1315e-11,-1.1315e-11
0.066713,900.0,2.3441e-07,1.8697e-07,-1.8697e-07
0.10007,900.0,5.2103e-06,3.4709e-06,-3.4709e-06
0.13343,900.0,2.4071e-05,1.3107e-05,-1.3107e-05
0.16678,900.0,6.224e-05,2.7628e-05,-2.7628e-05
0.20014,900.0,0.00012389,4.4977e-05,-4.4977e-05
0.23349,900.0,0.00021517,6.4993e-05,-6.4993e-05
0.26685,900.0,0.00034332,8.9716e-05,-8.9716e-05
0.30021,900.0,0.00051473,0.00012286,-0.00012286
0.33356,900.0,0.00073335,0.00016906,-0.00016906
0.66713,900.0,0.0040814,0.00064211,-0.00064211
1.0007,900.0,0.0068655,0.00072174,-0.00072174
1.3343,900.0,0.0088419,0.000738,-0.000738
1.6678,900.0,0.010177,0.00073356,-0.00073356
2.0014,900.0,0.011061,0.00072281,-0.00072281
2.3349,900.0,0.011629,0.00071206,-0.00071206
2.6685,900.0,0.011973,0.00070386,-0.00070386
3.0021,900.0,0.012158,0.00069916,-0.00069916
3.3356,900.0,0.01223,0.00069854,-0.00069854
6.6713,900.0,0.0099269,0.0019039,-0.0019039
10.007,900.0,0.0078914,0.0012495,-0.0012495
13.343,900.0,0.0065224,0.00090874,-0.00090874
16.678,900.0,0.0055671,0.0007084,-0.0007084
20.014,900.0,0.0048613,0.00058018,-0.00058018
23.349,900.0,0.0043135,0.00049296,-0.00049296
26.685,900.0,0.0038718,0.00043075,-0.00043075
30.021,900.0,0.0035053,0.00038457,-0.00038457
33.356,900.0,0.0031947,0.00034907,-0.00034907
66.713,900.0,0.00245,0.00051862,-0.00051862
100.07,900.0,0.0016464,0.00029362,-0.00029362
133.43,900.0,0.0012429,0.000197,-0.000197
166.78,900.0,0.0010059,0.00014561,-0.00014561
200.14,900.0,0.00085069,0.00011499,-0.00011499
233.49,900.0,0.00074018,9.5348e-05,-9.5348e-05
266.85,900.0,0.00065634,8.2042e-05,-8.2042e-05
300.21,900.0,0.00058963,7.2589e-05,-7.2589e-05
333.56,900.0,0.00053466,6.5568e-05,-6.5568e-05
0.0066713,1000.0,2.1762e-47,2.1762e-47,-2.1762e-47
0.010007,1000.0,9.9848e-33,9.9848e-33,-9.9848e-33
0.013343,1000.0,1.8045e-25,1.8045e-25,-1.8045e-25
0.016678,1000.0,3.6872e-21,3.6872e-21,-3.6872e-21
0.020014,1000.0,2.577e-18,2.5769e-18,-2.5769e-18
0.023349,1000.0,2.6434e-16,2.6426e-16,-2.6426e-16
0.026685,1000.0,8.2289e-15,8.2162e-15,-8.2162e-15
0.030021,1000.0,1.1637e-13,1.1575e-13,-1.1575e-13
0.033356,1000.0,9.5307e-13,9.3965e-13,-9.3965e-13
0.066713,1000.0,1.7056e-08,1.1893e-08,-1.1893e-08
0.10007,1000.0,7.9729e-07,5.8748e-07,-5.8748e-07
0.13343,1000.0,6.2261e-06,3.9921e-06,-3.9921e-06
0.16678,1000.0,2.269e-05,1.2105e-05,-1.2105e-05
0.20014,1000.0,5.5871e-05,2.5353e-05,-2.5353e-05
0.23349,1000.0,0.00010928,4.3794e-05,-4.3794e-05
0.26685,1000.0,0.00018555,6.765e-05,-6.765e-05
0.30021,1000.0,0.00029023,9.7853e-05,-9.7853e-05
0.33356,1000.0,0.00043573,0.00013917,-0.00013917
0.66713,1000.0,0.0033765,0.0004176,-0.0004176
1.0007,1000.0,0.0063799,0.00060919,-0.00060919
1.3343,1000.0,0.0084963,0.00068342,-0.00068342
1.6678,1000.0,0.0098895,0.00070433,-0.00070433
2.0014,1000.0,0.010782,0.00070381,-0.00070381
2.3349,1000.0,0.011331,0.000696,-0.000696
2.6685,1000.0,0.01164,0.00068705,-0.00068705
3.0021,1000.0,0.011782,0.00067967,-0.00067967
3.3356,1000.0,0.011809,0.00067566,-0.00067566
6.6713,1000.0,0.011189,0.0017607,-0.0017607
10.007,1000.0,0.0099229,0.0012725,-0.0012725
13.343,1000.0,0.0086034,0.00098813,-0.00098813
16.678,1000.0,0.0074961,0.00080186,-0.00080186
20.014,1000.0,0.0066017,0.00067283,-0.00067283
23.349,1000.0,0.0058801,0.00057997,-0.00057997
26.685,1000.0,0.0052921,0.00051142,-0.00051142
30.021,1000.0,0.0048061,0.00046007,-0.00046007
33.356,1000.0,0.0043981,0.00042135,-0.00042135
66.713,1000.0,0.0019104,0.0003869,-0.0003869
100.07,1000.0,0.0014095,0.00023566,-0.00023566
133.43,1000.0,0.0011295,0.00016647,-0.00016647
166.78,1000.0,0.00095018,0.00012822,-0.00012822
200.14,1000.0,0.00082565,0.00010464,-0.00010464
233.49,1000.0,0.00073519,8.907e-05,-8.907e-05
266.85,1000.0,0.00066814,7.8402e-05,-7.8402e-05
300.21,1000.0,0.00061827,7.1159e-05,-7.1159e-05
333.56,1000.0,0.0005814,6.6713e-05,-6.6713e-05
0.0066713,1100.0,1.8793e-69,1.8793e-69,-1.8793e-69
0.010007,1100.0,8.2726e-47,8.2726e-47,-8.2726e-47
0.013343,1100.0,1.4645e-35,1.4645e-35,-1.4645e-35
0.016678,1100.0,7.4236e-29,7.4236e-29,-7.4236e-29
0.020014,1100.0,2.0484e-24,2.0484e-24,-2.0484e-24
0.023349,1100.0,2.9017e-21,2.9017e-21,-2.9017e-21
0.026685,1100.0,6.4648e-19,6.464e-19,-6.464e-19
0.030021,1100.0,4.2138e-17,4.2123e-17,-4.2123e-17
0.033356,1100.0,1.1654e-15,1.1643e-15,-1.1643e-15
0.066713,1100.0,2.4721e-09,2.3077e-09,-2.3077e-09
0.10007,1100.0,2.7693e-07,2.0816e-07,-2.0816e-07
0.13343,1100.0,2.9689e-06,1.7732e-06,-1.7732e-06
0.16678,1100.0,1.2364e-05,6.317e-06,-6.317e-06
0.20014,1100.0,3.2036e-05,1.4811e-05,-1.4811e-05
0.23349,1100.0,6.3645e-05,2.7369e-05,-2.7369e-05
0.26685,1100.0,0.00010747,4.3881e-05,-4.3881e-05
0.30021,1100.0,0.0001628,6.4671e-05,-6.4671e-05
0.33356,1100.0,0.00022807,9.036e-05,-9.036e-05
0.66713,1100.0,0.0035302,0.00062744,-0.00062744
1.0007,1100.0,0.0061145,0.00068634,-0.00068634
1.3343,1100.0,0.0081943,0.00069922,-0.00069922
1.6678,1100.0,0.009745,0.00070087,-0.00070087
2.0014,1100.0,0.010841,0.00069973,-0.00069973
2.3349,1100.0,0.011577,0.00069824,-0.00069824
2.6685,1100.0,0.012042,0.0006972,-0.0006972
3.0021,1100.0,0.012308,0.00069725,-0.00069725
3.3356,1100.0,0.01243,0.00069919,-0.00069919
6.6713,1100.0,0.0075894,0.0013883,-0.0013883
10.007,1100.0,0.0071867,0.0010478,-0.0010478
13.343,1100.0,0.0064455,0.00083263,-0.00083263
16.678,1100.0,0.0057236,0.00068511,-0.00068511
20.014,1100.0,0.0051017,0.00057907,-0.00057907
23.349,1100.0,0.0045816,0.00050108,-0.00050108
26.685,1100.0,0.0041466,0.00044291,-0.00044291
30.021,1100.0,0.0037793,0.00039896,-0.00039896
33.356,1100.0,0.0034655,0.00036525,-0.00036525
66.713,1100.0,0.0023274,0.00042858,-0.00042858
100.07,1100.0,0.0016896,0.00027044,-0.00027044
133.43,1100.0,0.0013163,0.00019102,-0.00019102
166.78,1100.0,0.0010775,0.00014531,-0.00014531
200.14,1100.0,0.00091391,0.00011662,-0.00011662
233.49,1100.0,0.00079632,9.7555e-05,-9.7555e-05
266.85,1100.0,0.00070918,8.4435e-05,-8.4435e-05
300.21,1100.0,0.00064403,7.5334e-05,-7.5334e-05
333.56,1100.0,0.0005968,6.9506e-05,-6.9506e-05

