#: table_doi: 10.17182/hepdata.95354.v2/t34
#: name: chargino+neutralino acceptances (wino LSP, 2018B)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018B data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+neutralino_acceptances_(wino_lsp,_2018b).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
0.26685,600.0,0.00034848,8.8035e-05,-8.8035e-05
0.30021,600.0,0.00048727,0.00011819,-0.00011819
0.33356,600.0,0.00064325,0.00015397,-0.00015397
0.66713,600.0,0.0026994,0.00032337,-0.00032337
1.0007,600.0,0.0041359,0.00040747,-0.00040747
1.3343,600.0,0.0050364,0.00044882,-0.00044882
1.6678,600.0,0.0055672,0.0004682,-0.0004682
2.0014,600.0,0.0058612,0.00047559,-0.00047559
2.3349,600.0,0.0060047,0.00047628,-0.00047628
2.6685,600.0,0.0060516,0.00047325,-0.00047325
3.0021,600.0,0.0060361,0.00046822,-0.00046822
3.3356,600.0,0.00598,0.00046219,-0.00046219
6.6713,600.0,0.0032075,0.00062292,-0.00062292
10.007,600.0,0.0025871,0.00048623,-0.00048623
13.343,600.0,0.0021526,0.00039889,-0.00039889
16.678,600.0,0.001839,0.00033856,-0.00033856
20.014,600.0,0.0016036,0.00029432,-0.00029432
23.349,600.0,0.001421,0.00026043,-0.00026043
26.685,600.0,0.0012754,0.00023361,-0.00023361
30.021,600.0,0.0011566,0.00021184,-0.00021184
33.356,600.0,0.001058,0.00019381,-0.00019381
66.713,600.0,0.0011073,0.00019789,-0.00019789
100.07,600.0,0.00076158,0.00013555,-0.00013555
133.43,600.0,0.00058205,0.00010323,-0.00010323
166.78,600.0,0.00047183,8.3476e-05,-8.3476e-05
200.14,600.0,0.00039711,7.0155e-05,-7.0155e-05
233.49,600.0,0.00034303,6.0558e-05,-6.0558e-05
266.85,600.0,0.00030204,5.3308e-05,-5.3308e-05
300.21,600.0,0.00026986,4.7633e-05,-4.7633e-05
333.56,600.0,0.00024393,4.3068e-05,-4.3068e-05
0.0066713,700.0,3.1957e-38,3.1957e-38,-3.1957e-38
0.010007,700.0,1.412e-26,1.412e-26,-1.412e-26
0.013343,700.0,8.6209e-21,8.6209e-21,-8.6209e-21
0.016678,700.0,2.4269e-17,2.4269e-17,-2.4269e-17
0.020014,700.0,4.6789e-15,4.6788e-15,-4.6788e-15
0.023349,700.0,1.9589e-13,1.9586e-13,-1.9586e-13
0.026685,700.0,3.1677e-12,3.1661e-12,-3.1661e-12
0.030021,700.0,2.7235e-11,2.7195e-11,-2.7195e-11
0.033356,700.0,1.5077e-10,1.5025e-10,-1.5025e-10
0.066713,700.0,3.1624e-07,2.6538e-07,-2.6538e-07
0.10007,700.0,4.9946e-06,2.8299e-06,-2.8299e-06
0.13343,700.0,2.334e-05,9.5339e-06,-9.5339e-06
0.16678,700.0,6.4163e-05,2.1065e-05,-2.1065e-05
0.20014,700.0,0.00013341,3.7542e-05,-3.7542e-05
0.23349,700.0,0.00023469,5.9148e-05,-5.9148e-05
0.26685,700.0,0.00036967,8.6667e-05,-8.6667e-05
0.30021,700.0,0.0005384,0.00012141,-0.00012141
0.33356,700.0,0.0007397,0.00016508,-0.00016508
0.66713,700.0,0.0028713,0.00046183,-0.00046183
1.0007,700.0,0.0045434,0.00058495,-0.00058495
1.3343,700.0,0.0056878,0.00064808,-0.00064808
1.6678,700.0,0.006419,0.00068367,-0.00068367
2.0014,700.0,0.0068566,0.00070336,-0.00070336
2.3349,700.0,0.0070929,0.00071257,-0.00071257
2.6685,700.0,0.0071928,0.00071455,-0.00071455
3.0021,700.0,0.007201,0.00071145,-0.00071145
3.3356,700.0,0.0071477,0.0007048,-0.0007048
6.6713,700.0,0.0069664,0.00094677,-0.00094677
10.007,700.0,0.0055381,0.000737,-0.000737
13.343,700.0,0.0045594,0.00060125,-0.00060125
16.678,700.0,0.0038668,0.00050727,-0.00050727
20.014,700.0,0.0033558,0.00043861,-0.00043861
23.349,700.0,0.0029648,0.00038638,-0.00038638
26.685,700.0,0.0026566,0.0003454,-0.0003454
30.021,700.0,0.0024075,0.00031244,-0.00031244
33.356,700.0,0.002202,0.00028541,-0.00028541
66.713,700.0,0.00086266,0.00016677,-0.00016677
100.07,700.0,0.00059448,0.0001144,-0.0001144
133.43,700.0,0.00045437,8.7289e-05,-8.7289e-05
166.78,700.0,0.00036801,7.0671e-05,-7.0671e-05
200.14,700.0,0.00030936,5.942e-05,-5.942e-05
233.49,700.0,0.0002669,5.1286e-05,-5.1286e-05
266.85,700.0,0.00023471,4.5125e-05,-4.5125e-05
300.21,700.0,0.00020947,4.0294e-05,-4.0294e-05
333.56,700.0,0.00018914,3.6403e-05,-3.6403e-05
0.0066713,800.0,3.6761e-51,3.6761e-51,-3.6761e-51
0.010007,800.0,4.109e-35,4.109e-35,-4.109e-35
0.013343,800.0,3.9908e-27,3.9904e-27,-3.9904e-27
0.016678,800.0,2.3535e-22,2.352e-22,-2.352e-22
0.020014,800.0,3.4525e-19,3.4446e-19,-3.4446e-19
0.023349,800.0,6.1712e-17,6.1373e-17,-6.1373e-17
0.026685,800.0,2.9716e-15,2.9399e-15,-2.9399e-15
0.030021,800.0,5.9848e-14,5.8785e-14,-5.8785e-14
0.033356,800.0,6.561e-13,6.3861e-13,-6.3861e-13
0.066713,800.0,2.8787e-08,2.3894e-08,-2.3894e-08
0.10007,800.0,1.0664e-06,6.9818e-07,-6.9818e-07
0.13343,800.0,7.293e-06,3.6585e-06,-3.6585e-06
0.16678,800.0,2.5753e-05,1.0051e-05,-1.0051e-05
0.20014,800.0,6.4815e-05,2.0598e-05,-2.0598e-05
0.23349,800.0,0.0001326,3.6437e-05,-3.6437e-05
0.26685,800.0,0.00023562,5.9305e-05,-5.9305e-05
0.30021,800.0,0.00037818,9.1344e-05,-9.1344e-05
0.33356,800.0,0.00056225,0.00013507,-0.00013507
0.66713,800.0,0.0024387,0.00025841,-0.00025841
1.0007,800.0,0.0042401,0.00036659,-0.00036659
1.3343,800.0,0.0055194,0.00043299,-0.00043299
1.6678,800.0,0.0063558,0.00047277,-0.00047277
2.0014,800.0,0.0068806,0.00049594,-0.00049594
2.3349,800.0,0.0071955,0.00050887,-0.00050887
2.6685,800.0,0.0073697,0.00051571,-0.00051571
3.0021,800.0,0.0074488,0.00051911,-0.00051911
3.3356,800.0,0.0074629,0.00052074,-0.00052074
6.6713,800.0,0.0064027,0.00086676,-0.00086676
10.007,800.0,0.0051994,0.00068842,-0.00068842
13.343,800.0,0.0043369,0.0005686,-0.0005686
16.678,800.0,0.0037106,0.00048397,-0.00048397
20.014,800.0,0.0032397,0.00042132,-0.00042132
23.349,800.0,0.0028738,0.00037315,-0.00037315
26.685,800.0,0.0025818,0.00033498,-0.00033498
30.021,800.0,0.0023436,0.00030397,-0.00030397
33.356,800.0,0.0021455,0.00027829,-0.00027829
66.713,800.0,0.00083905,0.00016034,-0.00016034
100.07,800.0,0.00058371,0.00010947,-0.00010947
133.43,800.0,0.0004545,8.3435e-05,-8.3435e-05
166.78,800.0,0.00037668,6.7761e-05,-6.7761e-05
200.14,800.0,0.00032446,5.7388e-05,-5.7388e-05
233.49,800.0,0.00028671,5.0073e-05,-5.0073e-05
266.85,800.0,0.00025793,4.4663e-05,-4.4663e-05
300.21,800.0,0.00023509,4.0509e-05,-4.0509e-05
333.56,800.0,0.00021643,3.7215e-05,-3.7215e-05
0.0066713,900.0,1.5046e-62,1.5043e-62,-1.5043e-62
0.010007,900.0,1.4443e-42,1.4401e-42,-1.4401e-42
0.013343,900.0,1.3108e-32,1.2944e-32,-1.2944e-32
0.016678,900.0,1.192e-26,1.1544e-26,-1.1544e-26
0.020014,900.0,1.1e-22,1.0348e-22,-1.0348e-22
0.023349,900.0,7.4213e-20,6.7298e-20,-6.7298e-20
0.026685,900.0,9.8023e-18,8.5222e-18,-8.5222e-18
0.030021,900.0,4.3743e-16,3.6345e-16,-3.6345e-16
0.033356,900.0,9.1427e-15,7.2488e-15,-7.2488e-15
0.066713,900.0,8.3509e-09,4.4424e-09,-4.4424e-09
0.10007,900.0,8.2346e-07,3.5316e-07,-3.5316e-07
0.13343,900.0,8.0621e-06,3.0863e-06,-3.0863e-06
0.16678,900.0,3.1263e-05,1.116e-05,-1.116e-05
0.20014,900.0,7.6411e-05,2.5971e-05,-2.5971e-05
0.23349,900.0,0.00014359,4.7062e-05,-4.7062e-05
0.26685,900.0,0.00022903,7.3063e-05,-7.3063e-05
0.30021,900.0,0.00032749,0.00010244,-0.00010244
0.33356,900.0,0.0004338,0.00013385,-0.00013385
0.66713,900.0,0.0019824,0.00020058,-0.00020058
1.0007,900.0,0.0037668,0.00031716,-0.00031716
1.3343,900.0,0.0051282,0.00039395,-0.00039395
1.6678,900.0,0.0060719,0.00044265,-0.00044265
2.0014,900.0,0.0066972,0.00047323,-0.00047323
2.3349,900.0,0.0070939,0.00049219,-0.00049219
2.6685,900.0,0.0073291,0.00050355,-0.00050355
3.0021,900.0,0.0074503,0.00050982,-0.00050982
3.3356,900.0,0.007491,0.00051258,-0.00051258
6.6713,900.0,0.0067889,0.00089463,-0.00089463
10.007,900.0,0.0056008,0.00071701,-0.00071701
13.343,900.0,0.0047197,0.00059542,-0.00059542
16.678,900.0,0.0040702,0.00050869,-0.00050869
20.014,900.0,0.0035778,0.00044412,-0.00044412
23.349,900.0,0.0031932,0.00039434,-0.00039434
26.685,900.0,0.0028848,0.00035488,-0.00035488
30.021,900.0,0.0026321,0.00032287,-0.00032287
33.356,900.0,0.002421,0.00029641,-0.00029641
66.713,900.0,0.0016071,0.00022851,-0.00022851
100.07,900.0,0.0011178,0.00015763,-0.00015763
133.43,900.0,0.00086202,0.00012052,-0.00012052
166.78,900.0,0.0007056,9.7747e-05,-9.7747e-05
200.14,900.0,0.0006002,8.2439e-05,-8.2439e-05
233.49,900.0,0.00052423,7.1518e-05,-7.1518e-05
266.85,900.0,0.00046671,6.3383e-05,-6.3383e-05
300.21,900.0,0.00042151,5.7117e-05,-5.7117e-05
333.56,900.0,0.00038493,5.2155e-05,-5.2155e-05
0.0066713,1000.0,2.602e-56,2.5753e-56,-2.5753e-56
0.010007,1000.0,1.6884e-38,1.6038e-38,-1.6038e-38
0.013343,1000.0,1.3036e-29,1.1689e-29,-1.1689e-29
0.016678,1000.0,2.7467e-24,2.3296e-24,-2.3296e-24
0.020014,1000.0,9.582e-21,7.7612e-21,-7.7612e-21
0.023349,1000.0,3.2113e-18,2.5091e-18,-2.5091e-18
0.026685,1000.0,2.4903e-16,1.8925e-16,-1.8925e-16
0.030021,1000.0,7.2845e-15,5.416e-15,-5.416e-15
0.033356,1000.0,1.0776e-13,7.8701e-14,-7.8701e-14
0.066713,1000.0,1.7876e-08,1.1459e-08,-1.1459e-08
0.10007,1000.0,9.5169e-07,5.3098e-07,-5.3098e-07
0.13343,1000.0,7.1586e-06,3.449e-06,-3.449e-06
0.16678,1000.0,2.5053e-05,1.0467e-05,-1.0467e-05
0.20014,1000.0,5.9684e-05,2.2109e-05,-2.2109e-05
0.23349,1000.0,0.0001132,3.8454e-05,-3.8454e-05
0.26685,1000.0,0.00018484,5.9572e-05,-5.9572e-05
0.30021,1000.0,0.00027181,8.5375e-05,-8.5375e-05
0.33356,1000.0,0.00037027,0.00011544,-0.00011544
0.66713,1000.0,0.0022081,0.00022922,-0.00022922
1.0007,1000.0,0.0040742,0.00034846,-0.00034846
1.3343,1000.0,0.0054797,0.00042142,-0.00042142
1.6678,1000.0,0.0064512,0.00046623,-0.00046623
2.0014,1000.0,0.0070951,0.00049413,-0.00049413
2.3349,1000.0,0.0075042,0.00051165,-0.00051165
2.6685,1000.0,0.0077473,0.00052253,-0.00052253
3.0021,1000.0,0.0078727,0.00052898,-0.00052898
3.3356,1000.0,0.0079149,0.00053229,-0.00053229
6.6713,1000.0,0.007315,0.00092017,-0.00092017
10.007,1000.0,0.0060895,0.00075148,-0.00075148
13.343,1000.0,0.0051349,0.00062939,-0.00062939
16.678,1000.0,0.0044169,0.00053984,-0.00053984
20.014,1000.0,0.0038671,0.00047202,-0.00047202
23.349,1000.0,0.0034354,0.00041909,-0.00041909
26.685,1000.0,0.0030886,0.0003767,-0.0003767
30.021,1000.0,0.0028045,0.00034203,-0.00034203
33.356,1000.0,0.0025677,0.00031317,-0.00031317
66.713,1000.0,0.0013876,0.00021678,-0.00021678
100.07,1000.0,0.00099023,0.0001506,-0.0001506
133.43,1000.0,0.0007834,0.00011658,-0.00011658
166.78,1000.0,0.00065553,9.5973e-05,-9.5973e-05
200.14,1000.0,0.00056832,8.2158e-05,-8.2158e-05
233.49,1000.0,0.00050496,7.2253e-05,-7.2253e-05
266.85,1000.0,0.00045682,6.4821e-05,-6.4821e-05
300.21,1000.0,0.00041895,5.9068e-05,-5.9068e-05
333.56,1000.0,0.00038831,5.4517e-05,-5.4517e-05
0.0066713,1100.0,5.1217e-44,5.1217e-44,-5.1217e-44
0.010007,1100.0,2.2009e-30,2.2007e-30,-2.2007e-30
0.013343,1100.0,1.3262e-23,1.3251e-23,-1.3251e-23
0.016678,1100.0,1.478e-19,1.4727e-19,-1.4727e-19
0.020014,1100.0,7.159e-17,7.0925e-17,-7.0925e-17
0.023349,1100.0,5.8161e-15,5.7103e-15,-5.7103e-15
0.026685,1100.0,1.5544e-13,1.5079e-13,-1.5079e-13
0.030021,1100.0,1.9849e-12,1.8977e-12,-1.8977e-12
0.033356,1100.0,1.5141e-11,1.424e-11,-1.424e-11
0.066713,1100.0,1.3362e-07,1.0228e-07,-1.0228e-07
0.10007,1100.0,2.8085e-06,1.7466e-06,-1.7466e-06
0.13343,1100.0,1.3195e-05,6.9621e-06,-6.9621e-06
0.16678,1100.0,3.3813e-05,1.5802e-05,-1.5802e-05
0.20014,1100.0,6.3809e-05,2.7207e-05,-2.7207e-05
0.23349,1100.0,0.00010099,4.0084e-05,-4.0084e-05
0.26685,1100.0,0.00014308,5.3683e-05,-5.3683e-05
0.30021,1100.0,0.00018809,6.7636e-05,-6.7636e-05
0.33356,1100.0,0.00023441,8.1826e-05,-8.1826e-05
0.66713,1100.0,0.002051,0.00023071,-0.00023071
1.0007,1100.0,0.0038966,0.00033843,-0.00033843
1.3343,1100.0,0.0054044,0.00041193,-0.00041193
1.6678,1100.0,0.0065184,0.00046301,-0.00046301
2.0014,1100.0,0.0073006,0.00049834,-0.00049834
2.3349,1100.0,0.0078274,0.00052237,-0.00052237
2.6685,1100.0,0.0081641,0.00053814,-0.00053814
3.0021,1100.0,0.0083611,0.00054775,-0.00054775
3.3356,1100.0,0.0084563,0.00055276,-0.00055276
6.6713,1100.0,0.0080561,0.00093496,-0.00093496
10.007,1100.0,0.0067594,0.00076083,-0.00076083
13.343,1100.0,0.0057414,0.00063731,-0.00063731
16.678,1100.0,0.0049685,0.00054766,-0.00054766
20.014,1100.0,0.0043714,0.00048004,-0.00048004
23.349,1100.0,0.003899,0.00042729,-0.00042729
26.685,1100.0,0.0035172,0.00038501,-0.00038501
30.021,1100.0,0.0032026,0.00035037,-0.00035037
33.356,1100.0,0.0029391,0.00032147,-0.00032147
66.713,1100.0,0.0017951,0.00025068,-0.00025068
100.07,1100.0,0.0012744,0.00017467,-0.00017467
133.43,1100.0,0.00099656,0.00013478,-0.00013478
166.78,1100.0,0.00082334,0.00011019,-0.00011019
200.14,1100.0,0.00070487,9.353e-05,-9.353e-05
233.49,1100.0,0.00061877,8.1512e-05,-8.1512e-05
266.85,1100.0,0.00055354,7.2464e-05,-7.2464e-05
300.21,1100.0,0.00050269,6.545e-05,-6.545e-05
333.56,1100.0,0.0004622,5.993e-05,-5.993e-05

