## HSCPM5 efficiencies
## x	y	z	 effi
2955.0	800.0	480.0	0.254
2955.0	800.0	640.0	0.188
2955.0	850.0	170.0	0.0962
2955.0	850.0	200.0	0.128
2955.0	900.0	170.0	0.0932
2955.0	900.0	200.0	0.13
2955.0	950.0	170.0	0.0847
2955.0	950.0	200.0	0.125
2955.0	1000.0	170.0	0.0751
2955.0	1000.0	200.0	0.114
2955.0	1050.0	170.0	0.063
2955.0	1050.0	200.0	0.107
2955.0	1050.0	240.0	0.15
2955.0	1100.0	170.0	0.0508
2955.0	1100.0	200.0	0.0926
2955.0	1100.0	240.0	0.147
2955.0	1100.0	280.0	0.194
2955.0	1100.0	300.0	0.215
2955.0	1100.0	320.0	0.233
2955.0	1100.0	340.0	0.25
2955.0	1100.0	360.0	0.272
2955.0	1100.0	380.0	0.284
2955.0	1100.0	400.0	0.308
2955.0	1100.0	430.0	0.334
2955.0	1100.0	480.0	0.369
2955.0	1100.0	640.0	0.473
2955.0	1100.0	850.0	0.493
2955.0	1100.0	960.0	0.461
2955.0	1150.0	170.0	0.0391
2955.0	1150.0	200.0	0.0792
2955.0	1150.0	240.0	0.137
2955.0	1200.0	170.0	0.028
2955.0	1200.0	200.0	0.0636
2955.0	1200.0	240.0	0.124
2955.0	1200.0	280.0	0.174
2955.0	1250.0	170.0	0.0185
2955.0	1250.0	200.0	0.049
2955.0	1250.0	240.0	0.103
2955.0	1250.0	280.0	0.16
2955.0	1300.0	170.0	0.012
2955.0	1300.0	200.0	0.036
2955.0	1300.0	240.0	0.0875
2955.0	1300.0	280.0	0.145
2955.0	1300.0	300.0	0.173
2955.0	1350.0	170.0	0.00677
2955.0	1350.0	200.0	0.0248
2955.0	1350.0	240.0	0.0672
2955.0	1350.0	280.0	0.13
2955.0	1350.0	300.0	0.158
2955.0	1350.0	320.0	0.186
2955.0	1400.0	170.0	0.0046
2955.0	1400.0	200.0	0.0167
2955.0	1400.0	240.0	0.053
2955.0	1400.0	280.0	0.11
2955.0	1400.0	300.0	0.138
2955.0	1400.0	320.0	0.17
2955.0	1450.0	170.0	0.00227
2955.0	1450.0	200.0	0.00997
2955.0	1450.0	240.0	0.0385
2955.0	1450.0	280.0	0.0893
2955.0	1450.0	300.0	0.119
2955.0	1450.0	320.0	0.147
2955.0	1450.0	340.0	0.176
2955.0	1500.0	170.0	0.0012
2955.0	1500.0	200.0	0.00632
2955.0	1500.0	240.0	0.0275
2955.0	1500.0	280.0	0.0691
2955.0	1500.0	300.0	0.0991
2955.0	1500.0	320.0	0.127
2955.0	1500.0	340.0	0.157
2955.0	1500.0	360.0	0.189
2955.0	1500.0	380.0	0.224
2955.0	1500.0	400.0	0.25
2955.0	1500.0	430.0	0.291
2955.0	1500.0	480.0	0.352
2955.0	1500.0	640.0	0.483
2955.0	1500.0	850.0	0.556
2955.0	1500.0	960.0	0.555
2955.0	1500.0	1100.0	0.523
2955.0	1500.0	1400.0	0.323
2955.0	1550.0	170.0	0.000732
2955.0	1550.0	200.0	0.00356
2955.0	1550.0	240.0	0.0186
2955.0	1550.0	280.0	0.0557
2955.0	1550.0	300.0	0.0794
2955.0	1550.0	320.0	0.107
2955.0	1550.0	340.0	0.133
2955.0	1550.0	360.0	0.172
2955.0	1600.0	170.0	0.000301
2955.0	1600.0	200.0	0.00164
2955.0	1600.0	240.0	0.0114
2955.0	1600.0	280.0	0.0408
2955.0	1600.0	300.0	0.0609
2955.0	1600.0	320.0	0.0828
2955.0	1600.0	340.0	0.114
2955.0	1600.0	360.0	0.146
2955.0	1600.0	380.0	0.176
2955.0	1650.0	170.0	0.000155
2955.0	1650.0	200.0	0.00108
2955.0	1650.0	240.0	0.0071
2955.0	1650.0	280.0	0.0314
2955.0	1650.0	300.0	0.0471
2955.0	1650.0	320.0	0.0679
2955.0	1650.0	340.0	0.0934
2955.0	1650.0	360.0	0.123
2955.0	1650.0	380.0	0.157
2955.0	1700.0	170.0	8.43e-05
2955.0	1700.0	200.0	0.000447
2955.0	1700.0	240.0	0.00406
2955.0	1700.0	280.0	0.0201
2955.0	1700.0	300.0	0.0334
2955.0	1700.0	320.0	0.0517
2955.0	1700.0	340.0	0.0745
2955.0	1700.0	360.0	0.102
2955.0	1700.0	380.0	0.128
2955.0	1700.0	400.0	0.161
2955.0	1750.0	170.0	9.12e-05
2955.0	1750.0	200.0	0.000338
2955.0	1750.0	240.0	0.00207
2955.0	1750.0	280.0	0.0136
2955.0	1750.0	300.0	0.0237
2955.0	1750.0	320.0	0.0394
2955.0	1750.0	340.0	0.0582
2955.0	1750.0	360.0	0.0813
2955.0	1750.0	380.0	0.108
2955.0	1750.0	400.0	0.14
2955.0	1800.0	170.0	0.000112
2955.0	1800.0	200.0	0.000129
2955.0	1800.0	240.0	0.00137
2955.0	1800.0	280.0	0.00928
2955.0	1800.0	300.0	0.0171
2955.0	1800.0	320.0	0.0272
2955.0	1800.0	340.0	0.044
2955.0	1800.0	360.0	0.0647
2955.0	1800.0	380.0	0.0873
2955.0	1800.0	400.0	0.113
2955.0	1800.0	430.0	0.159
2955.0	1800.0	480.0	0.241
2955.0	1800.0	640.0	0.457
2955.0	1800.0	850.0	0.559
2955.0	1800.0	960.0	0.55
2955.0	1800.0	1100.0	0.499
2955.0	1800.0	1400.0	0.27
2955.0	1800.0	1500.0	0.211
2955.0	1800.0	1700.0	0.183
2955.0	1850.0	170.0	6.94e-05
2955.0	1850.0	200.0	0.000158
2955.0	1850.0	240.0	0.000794
2955.0	1850.0	280.0	0.00601
2955.0	1850.0	300.0	0.0111
2955.0	1850.0	320.0	0.0195
2955.0	1850.0	340.0	0.0329
2955.0	1850.0	360.0	0.0498
2955.0	1850.0	380.0	0.0688
2955.0	1850.0	400.0	0.0898
2955.0	1850.0	430.0	0.133
2955.0	1900.0	170.0	7.86e-05
2955.0	1900.0	200.0	0.000128
2955.0	1900.0	240.0	0.000448
2955.0	1900.0	280.0	0.00295
2955.0	1900.0	300.0	0.00681
2955.0	1900.0	320.0	0.0127
2955.0	1900.0	340.0	0.023
2955.0	1900.0	360.0	0.0354
2955.0	1900.0	380.0	0.0517
2955.0	1900.0	400.0	0.0762
2955.0	1900.0	430.0	0.112
2955.0	1900.0	480.0	0.184
2955.0	1900.0	640.0	0.423
2955.0	1900.0	850.0	0.562
2955.0	1900.0	960.0	0.554
2955.0	1900.0	1100.0	0.501
2955.0	1900.0	1400.0	0.256
2955.0	1900.0	1500.0	0.195
2955.0	1900.0	1700.0	0.163
2955.0	1950.0	170.0	0.000156
2955.0	1950.0	200.0	6.72e-05
2955.0	1950.0	240.0	0.00018
2955.0	1950.0	280.0	0.00205
2955.0	1950.0	300.0	0.00342
2955.0	1950.0	320.0	0.00831
2955.0	1950.0	340.0	0.0163
2955.0	1950.0	360.0	0.0255
2955.0	1950.0	380.0	0.0399
2955.0	1950.0	400.0	0.058
2955.0	1950.0	430.0	0.0919
2955.0	2000.0	170.0	1.01e-05
2955.0	2000.0	200.0	9.66e-05
2955.0	2000.0	240.0	0.000175
2955.0	2000.0	280.0	0.00123
2955.0	2000.0	300.0	0.00255
2955.0	2000.0	320.0	0.0057
2955.0	2000.0	340.0	0.0105
2955.0	2000.0	360.0	0.0186
2955.0	2000.0	380.0	0.0295
2955.0	2000.0	400.0	0.0441
2955.0	2000.0	430.0	0.0719
2955.0	2000.0	480.0	0.133
2955.0	2000.0	640.0	0.38
2955.0	2000.0	850.0	0.557
2955.0	2000.0	960.0	0.56
2955.0	2000.0	1100.0	0.512
2955.0	2000.0	1400.0	0.252
2955.0	2000.0	1500.0	0.188
2955.0	2000.0	1700.0	0.147
2955.0	2000.0	1900.0	0.0529
2955.0	2050.0	170.0	1.87e-05
2955.0	2050.0	200.0	0.000101
2955.0	2050.0	240.0	0.000243
2955.0	2050.0	280.0	0.000795
2955.0	2050.0	300.0	0.00145
2955.0	2050.0	320.0	0.00295
2955.0	2050.0	340.0	0.00689
2955.0	2050.0	360.0	0.012
2955.0	2050.0	380.0	0.0211
2955.0	2050.0	400.0	0.0329
2955.0	2050.0	430.0	0.0559
2955.0	2050.0	480.0	0.112
2955.0	2100.0	170.0	3.44e-05
2955.0	2100.0	200.0	8.91e-05
2955.0	2100.0	240.0	0.000111
2955.0	2100.0	280.0	0.00047
2955.0	2100.0	300.0	0.00111
2955.0	2100.0	320.0	0.00212
2955.0	2100.0	340.0	0.00449
2955.0	2100.0	360.0	0.00821
2955.0	2100.0	380.0	0.0143
2955.0	2100.0	400.0	0.0234
2955.0	2100.0	430.0	0.0426
2955.0	2100.0	480.0	0.0905
2955.0	2150.0	170.0	1.35e-05
2955.0	2150.0	200.0	8.3e-05
2955.0	2150.0	240.0	0.000163
2955.0	2150.0	280.0	0.000305
2955.0	2150.0	300.0	0.000701
2955.0	2150.0	320.0	0.00124
2955.0	2150.0	340.0	0.00296
2955.0	2150.0	360.0	0.00562
2955.0	2150.0	380.0	0.0098
2955.0	2150.0	400.0	0.0169
2955.0	2150.0	430.0	0.0328
2955.0	2150.0	480.0	0.073
2955.0	2200.0	170.0	3.6e-05
2955.0	2200.0	200.0	8.07e-05
2955.0	2200.0	240.0	0.000122
2955.0	2200.0	280.0	0.000179
2955.0	2200.0	300.0	0.000324
2955.0	2200.0	320.0	0.000903
2955.0	2200.0	340.0	0.00179
2955.0	2200.0	360.0	0.00343
2955.0	2200.0	380.0	0.00655
2955.0	2200.0	400.0	0.0118
2955.0	2200.0	430.0	0.0227
2955.0	2200.0	480.0	0.0591
2955.0	2250.0	170.0	3.11e-05
2955.0	2250.0	200.0	3.83e-06
2955.0	2250.0	240.0	7.04e-06
2955.0	2250.0	280.0	0.000103
2955.0	2250.0	300.0	0.000446
2955.0	2250.0	320.0	0.000607
2955.0	2250.0	340.0	0.00132
2955.0	2250.0	360.0	0.00234
2955.0	2250.0	380.0	0.00435
2955.0	2250.0	400.0	0.00784
2955.0	2250.0	430.0	0.0157
2955.0	2250.0	480.0	0.0419
2955.0	2300.0	170.0	2.62e-05
2955.0	2300.0	200.0	3.18e-05
2955.0	2300.0	240.0	0.000114
2955.0	2300.0	280.0	0.000168
2955.0	2300.0	300.0	0.000273
2955.0	2300.0	320.0	0.000372
2955.0	2300.0	340.0	0.00076
2955.0	2300.0	360.0	0.00136
2955.0	2300.0	380.0	0.00264
2955.0	2300.0	400.0	0.00526
2955.0	2300.0	430.0	0.0116
2955.0	2300.0	480.0	0.0322
2955.0	2350.0	170.0	7.96e-05
2955.0	2350.0	200.0	3.29e-05
2955.0	2350.0	240.0	0.000103
2955.0	2350.0	280.0	0.000145
2955.0	2350.0	300.0	0.000186
2955.0	2350.0	320.0	0.000277
2955.0	2350.0	340.0	0.000608
2955.0	2350.0	360.0	0.000884
2955.0	2350.0	380.0	0.00185
2955.0	2350.0	400.0	0.0035
2955.0	2350.0	430.0	0.00805
2955.0	2350.0	480.0	0.0252
2955.0	2400.0	170.0	3.06e-05
2955.0	2400.0	200.0	3.38e-05
2955.0	2400.0	240.0	8.46e-06
2955.0	2400.0	280.0	0.000191
2955.0	2400.0	300.0	0.000166
2955.0	2400.0	320.0	0.000242
2955.0	2400.0	340.0	0.000441
2955.0	2400.0	360.0	0.000699
2955.0	2400.0	380.0	0.00126
2955.0	2400.0	400.0	0.00242
2955.0	2400.0	430.0	0.00569
2955.0	2400.0	480.0	0.017
2955.0	2450.0	170.0	7.9e-07
2955.0	2450.0	200.0	3.84e-05
2955.0	2450.0	240.0	2.46e-05
2955.0	2450.0	280.0	0.000121
2955.0	2450.0	300.0	0.000105
2955.0	2450.0	320.0	0.000105
2955.0	2450.0	340.0	0.000221
2955.0	2450.0	360.0	0.000462
2955.0	2450.0	380.0	0.000824
2955.0	2450.0	400.0	0.00144
2955.0	2450.0	430.0	0.00328
2955.0	2450.0	480.0	0.0126
2955.0	2500.0	170.0	1.99e-05
2955.0	2500.0	200.0	6e-06
2955.0	2500.0	240.0	6.41e-05
2955.0	2500.0	280.0	0.000242
2955.0	2500.0	300.0	0.000131
2955.0	2500.0	320.0	0.000188
2955.0	2500.0	340.0	0.000227
2955.0	2500.0	360.0	0.000268
2955.0	2500.0	380.0	0.000559
2955.0	2500.0	400.0	0.000921
2955.0	2500.0	430.0	0.00241
2955.0	2500.0	480.0	0.00901
2955.0	2550.0	170.0	2.74e-06
2955.0	2550.0	200.0	5.38e-05
2955.0	2550.0	240.0	7.55e-05
2955.0	2550.0	280.0	0.000127
2955.0	2550.0	300.0	0.000154
2955.0	2550.0	320.0	0.000238
2955.0	2550.0	340.0	0.000256
2955.0	2550.0	360.0	0.000345
2955.0	2550.0	380.0	0.000454
2955.0	2550.0	400.0	0.000723
2955.0	2550.0	430.0	0.00178
2955.0	2550.0	480.0	0.00652
2955.0	2600.0	170.0	1.81e-06
2955.0	2600.0	200.0	0.000109
2955.0	2600.0	240.0	3.65e-05
2955.0	2600.0	280.0	9.5e-05
2955.0	2600.0	300.0	7.71e-05
2955.0	2600.0	320.0	0.000167
2955.0	2600.0	340.0	0.000172
2955.0	2600.0	360.0	0.000215
2955.0	2600.0	380.0	0.000259
2955.0	2600.0	400.0	0.000448
2955.0	2600.0	430.0	0.00113
2955.0	2600.0	480.0	0.00458
2955.0	2650.0	170.0	3.04e-05
2955.0	2650.0	200.0	3.11e-05
2955.0	2650.0	240.0	0.000163
2955.0	2650.0	280.0	8.88e-05
2955.0	2650.0	300.0	0.000242
2955.0	2650.0	320.0	8.59e-05
2955.0	2650.0	340.0	0.00012
2955.0	2650.0	360.0	0.000237
2955.0	2650.0	380.0	0.000273
2955.0	2650.0	400.0	0.000528
2955.0	2650.0	430.0	0.000829
2955.0	2650.0	480.0	0.00316
2955.0	2700.0	170.0	2.74e-05
2955.0	2700.0	200.0	6.64e-06
2955.0	2700.0	240.0	4.8e-05
2955.0	2700.0	280.0	3.37e-05
2955.0	2700.0	300.0	2.43e-05
2955.0	2700.0	320.0	8.48e-05
2955.0	2700.0	340.0	0.00024
2955.0	2700.0	360.0	0.000145
2955.0	2700.0	380.0	0.000213
2955.0	2700.0	400.0	0.000342
2955.0	2700.0	430.0	0.000647
2955.0	2700.0	480.0	0.00199
2955.0	2700.0	640.0	0.0566
2955.0	2750.0	170.0	3.13e-05
2955.0	2750.0	200.0	3.57e-07
2955.0	2750.0	240.0	7.97e-07
2955.0	2750.0	280.0	5.99e-05
2955.0	2750.0	300.0	4.74e-05
2955.0	2750.0	320.0	2.84e-05
2955.0	2750.0	340.0	0.000193
2955.0	2750.0	360.0	7.28e-05
2955.0	2750.0	380.0	0.000242
2955.0	2750.0	400.0	0.000351
2955.0	2750.0	430.0	0.000623
2955.0	2750.0	480.0	0.00171
2955.0	2750.0	640.0	0.0466
2955.0	2800.0	170.0	2.88e-05
2955.0	2800.0	200.0	2.49e-07
2955.0	2800.0	240.0	3.89e-05
2955.0	2800.0	280.0	9.95e-05
2955.0	2800.0	300.0	8.48e-05
2955.0	2800.0	320.0	9.67e-05
2955.0	2800.0	340.0	0.000109
2955.0	2800.0	360.0	0.000146
2955.0	2800.0	380.0	0.000255
2955.0	2800.0	400.0	0.000324
2955.0	2800.0	430.0	0.000321
2955.0	2800.0	480.0	0.00127
2955.0	2800.0	640.0	0.038
2955.0	2850.0	170.0	2.06e-05
2955.0	2850.0	200.0	6.68e-05
2955.0	2850.0	240.0	4.31e-05
2955.0	2850.0	280.0	3.22e-05
2955.0	2850.0	300.0	6.86e-05
2955.0	2850.0	320.0	3.96e-05
2955.0	2850.0	340.0	0.000132
2955.0	2850.0	360.0	0.000186
2955.0	2850.0	380.0	0.000223
2955.0	2850.0	400.0	0.000226
2955.0	2850.0	430.0	0.000399
2955.0	2850.0	480.0	0.000812
2955.0	2850.0	640.0	0.0306
2955.0	2900.0	170.0	3.09e-05
2955.0	2900.0	200.0	3.38e-05
2955.0	2900.0	240.0	8.2e-05
2955.0	2900.0	280.0	7.81e-05
2955.0	2900.0	300.0	2.3e-05
2955.0	2900.0	320.0	0.000136
2955.0	2900.0	340.0	7.48e-05
2955.0	2900.0	360.0	0.000127
2955.0	2900.0	380.0	0.000199
2955.0	2900.0	400.0	0.00024
2955.0	2900.0	430.0	0.00029
2955.0	2900.0	480.0	0.000717
2955.0	2900.0	640.0	0.0246
2955.0	2950.0	170.0	3e-05
2955.0	2950.0	200.0	7.35e-07
2955.0	2950.0	240.0	5.09e-05
2955.0	2950.0	280.0	4.93e-05
2955.0	2950.0	300.0	0.000103
2955.0	2950.0	320.0	0.000148
2955.0	2950.0	340.0	0.000165
2955.0	2950.0	360.0	0.000104
2955.0	2950.0	380.0	0.000164
2955.0	2950.0	400.0	0.000165
2955.0	2950.0	430.0	0.000264
2955.0	2950.0	480.0	0.000472
2955.0	2950.0	640.0	0.0199
2955.0	2950.0	2940.0	0.00179
