## HSCPM7 efficiencies
## x	y	z	 effi
2000.0	595.0	320.0	0.173
2000.0	645.0	320.0	0.188
2000.0	795.0	320.0	0.2
2000.0	945.0	320.0	0.197
2000.0	995.0	320.0	0.192
2000.0	1045.0	320.0	0.18
2000.0	1095.0	320.0	0.165
2000.0	1145.0	320.0	0.154
2000.0	1195.0	320.0	0.138
2000.0	1245.0	320.0	0.122
2000.0	1295.0	320.0	0.106
2000.0	1345.0	320.0	0.0898
2000.0	1395.0	320.0	0.0724
2000.0	1445.0	320.0	0.0578
2000.0	1495.0	320.0	0.0509
2000.0	1545.0	320.0	0.0391
2000.0	1595.0	320.0	0.0339
2000.0	1645.0	320.0	0.0268
2000.0	1695.0	320.0	0.0226
2000.0	1745.0	320.0	0.0203
2000.0	1795.0	320.0	0.0178
2000.0	1845.0	320.0	0.0168
2000.0	1895.0	320.0	0.0189
2000.0	1945.0	320.0	0.0237
2000.0	1995.0	320.0	0.0347
2000.0	345.0	340.0	0.0313
2000.0	395.0	340.0	0.0409
2000.0	445.0	340.0	0.0705
2000.0	495.0	340.0	0.105
2000.0	545.0	340.0	0.146
2000.0	595.0	340.0	0.18
2000.0	645.0	340.0	0.2
2000.0	795.0	340.0	0.221
2000.0	995.0	340.0	0.211
2000.0	1045.0	340.0	0.21
2000.0	1095.0	340.0	0.197
2000.0	1145.0	340.0	0.186
2000.0	1195.0	340.0	0.168
2000.0	1245.0	340.0	0.149
2000.0	1295.0	340.0	0.131
2000.0	1345.0	340.0	0.114
2000.0	1395.0	340.0	0.0963
2000.0	1445.0	340.0	0.081
2000.0	1495.0	340.0	0.068
2000.0	1545.0	340.0	0.057
2000.0	1595.0	340.0	0.0478
2000.0	1645.0	340.0	0.0396
2000.0	1695.0	340.0	0.034
2000.0	1745.0	340.0	0.0289
2000.0	1795.0	340.0	0.0265
2000.0	1845.0	340.0	0.0257
2000.0	1895.0	340.0	0.025
2000.0	1945.0	340.0	0.0311
2000.0	1995.0	340.0	0.0453
2000.0	395.0	360.0	0.045
2000.0	445.0	360.0	0.0714
2000.0	495.0	360.0	0.11
2000.0	545.0	360.0	0.15
2000.0	595.0	360.0	0.188
2000.0	645.0	360.0	0.214
2000.0	795.0	360.0	0.239
2000.0	1045.0	360.0	0.233
2000.0	1095.0	360.0	0.228
2000.0	1145.0	360.0	0.21
2000.0	1195.0	360.0	0.197
2000.0	1245.0	360.0	0.179
2000.0	1295.0	360.0	0.166
2000.0	1345.0	360.0	0.143
2000.0	1395.0	360.0	0.127
2000.0	1445.0	360.0	0.107
2000.0	1495.0	360.0	0.09
2000.0	1545.0	360.0	0.0763
2000.0	1595.0	360.0	0.0654
2000.0	1645.0	360.0	0.0559
2000.0	1695.0	360.0	0.0481
2000.0	1745.0	360.0	0.0404
2000.0	1795.0	360.0	0.0355
2000.0	1845.0	360.0	0.0359
2000.0	1895.0	360.0	0.0358
2000.0	1945.0	360.0	0.0414
2000.0	1995.0	360.0	0.0552
2000.0	395.0	380.0	0.0547
2000.0	445.0	380.0	0.0727
2000.0	495.0	380.0	0.111
2000.0	545.0	380.0	0.155
2000.0	595.0	380.0	0.198
2000.0	645.0	380.0	0.224
2000.0	795.0	380.0	0.26
2000.0	1095.0	380.0	0.251
2000.0	1145.0	380.0	0.238
2000.0	1195.0	380.0	0.224
2000.0	1245.0	380.0	0.212
2000.0	1295.0	380.0	0.192
2000.0	1345.0	380.0	0.177
2000.0	1395.0	380.0	0.155
2000.0	1445.0	380.0	0.136
2000.0	1495.0	380.0	0.119
2000.0	1545.0	380.0	0.101
2000.0	1595.0	380.0	0.0883
2000.0	1645.0	380.0	0.0745
2000.0	1695.0	380.0	0.0642
2000.0	1745.0	380.0	0.0575
2000.0	1795.0	380.0	0.0508
2000.0	1845.0	380.0	0.0496
2000.0	1895.0	380.0	0.0484
2000.0	1945.0	380.0	0.0521
2000.0	1995.0	380.0	0.0693
2000.0	445.0	400.0	0.0808
2000.0	495.0	400.0	0.115
2000.0	545.0	400.0	0.161
2000.0	595.0	400.0	0.206
2000.0	645.0	400.0	0.241
2000.0	795.0	400.0	0.279
2000.0	1095.0	400.0	0.277
2000.0	1145.0	400.0	0.271
2000.0	1195.0	400.0	0.256
2000.0	1245.0	400.0	0.246
2000.0	1295.0	400.0	0.226
2000.0	1345.0	400.0	0.209
2000.0	1395.0	400.0	0.189
2000.0	1445.0	400.0	0.168
2000.0	1495.0	400.0	0.146
2000.0	1545.0	400.0	0.132
2000.0	1595.0	400.0	0.116
2000.0	1645.0	400.0	0.1
2000.0	1695.0	400.0	0.0877
2000.0	1745.0	400.0	0.0779
2000.0	1795.0	400.0	0.0702
2000.0	1845.0	400.0	0.0661
2000.0	1895.0	400.0	0.0647
2000.0	1945.0	400.0	0.07
2000.0	1995.0	400.0	0.0892
2000.0	445.0	430.0	0.0984
2000.0	495.0	430.0	0.128
2000.0	545.0	430.0	0.171
2000.0	595.0	430.0	0.22
2000.0	645.0	430.0	0.263
2000.0	795.0	430.0	0.318
2000.0	1095.0	430.0	0.316
2000.0	1245.0	430.0	0.292
2000.0	1295.0	430.0	0.282
2000.0	1345.0	430.0	0.262
2000.0	1395.0	430.0	0.242
2000.0	1445.0	430.0	0.221
2000.0	1495.0	430.0	0.204
2000.0	1545.0	430.0	0.18
2000.0	1595.0	430.0	0.163
2000.0	1645.0	430.0	0.146
2000.0	1695.0	430.0	0.13
2000.0	1745.0	430.0	0.12
2000.0	1795.0	430.0	0.107
2000.0	1845.0	430.0	0.098
2000.0	1895.0	430.0	0.0964
2000.0	1945.0	430.0	0.1
2000.0	1995.0	430.0	0.127
2000.0	495.0	480.0	0.167
2000.0	545.0	480.0	0.197
2000.0	595.0	480.0	0.249
2000.0	645.0	480.0	0.293
2000.0	695.0	480.0	0.329
2000.0	795.0	480.0	0.374
2000.0	1095.0	480.0	0.379
2000.0	1395.0	480.0	0.334
2000.0	1445.0	480.0	0.319
2000.0	1495.0	480.0	0.297
2000.0	1545.0	480.0	0.274
2000.0	1595.0	480.0	0.252
2000.0	1645.0	480.0	0.234
2000.0	1695.0	480.0	0.222
2000.0	1745.0	480.0	0.197
2000.0	1795.0	480.0	0.19
2000.0	1845.0	480.0	0.177
2000.0	1895.0	480.0	0.17
2000.0	1945.0	480.0	0.17
2000.0	1995.0	480.0	0.196
2000.0	645.0	640.0	0.453
2000.0	695.0	640.0	0.474
2000.0	745.0	640.0	0.512
2000.0	795.0	640.0	0.537
2000.0	1095.0	640.0	0.568
2000.0	1495.0	640.0	0.563
2000.0	1795.0	640.0	0.49
2000.0	1845.0	640.0	0.476
2000.0	1895.0	640.0	0.466
2000.0	1945.0	640.0	0.462
2000.0	1995.0	640.0	0.481
2000.0	1095.0	850.0	0.666
2000.0	1495.0	850.0	0.656
2000.0	1795.0	850.0	0.661
2000.0	1995.0	850.0	0.655
2000.0	1095.0	960.0	0.638
2000.0	1495.0	960.0	0.617
2000.0	1795.0	960.0	0.637
2000.0	1895.0	960.0	0.638
2000.0	1995.0	960.0	0.637
2000.0	1495.0	1100.0	0.525
2000.0	1795.0	1100.0	0.543
2000.0	1895.0	1100.0	0.548
2000.0	1995.0	1100.0	0.551
2000.0	1495.0	1400.0	0.227
2000.0	1795.0	1400.0	0.217
2000.0	1895.0	1400.0	0.225
2000.0	1995.0	1400.0	0.227
2000.0	1795.0	1500.0	0.142
2000.0	1895.0	1500.0	0.143
2000.0	1995.0	1500.0	0.147
2000.0	1795.0	1700.0	0.0987
2000.0	1895.0	1700.0	0.0983
2000.0	1995.0	1700.0	0.0998
2000.0	1995.0	1900.0	0.0472
2000.0	1995.0	1990.0	0.0296
2300.0	195.0	170.0	0.00351
2300.0	245.0	170.0	0.0046
2300.0	295.0	170.0	0.00877
2300.0	345.0	170.0	0.0191
2300.0	395.0	170.0	0.0331
2300.0	445.0	170.0	0.0475
2300.0	495.0	170.0	0.0572
2300.0	545.0	170.0	0.0626
2300.0	595.0	170.0	0.0663
2300.0	645.0	170.0	0.064
2300.0	695.0	170.0	0.064
2300.0	745.0	170.0	0.066
2300.0	795.0	170.0	0.0582
2300.0	845.0	170.0	0.0548
2300.0	895.0	170.0	0.0492
2300.0	945.0	170.0	0.0388
2300.0	995.0	170.0	0.0325
2300.0	1045.0	170.0	0.0246
2300.0	1095.0	170.0	0.019
2300.0	1145.0	170.0	0.0139
2300.0	1195.0	170.0	0.00893
2300.0	1245.0	170.0	0.00668
2300.0	1295.0	170.0	0.0043
2300.0	1345.0	170.0	0.0028
2300.0	1395.0	170.0	0.00242
2300.0	1445.0	170.0	0.00144
2300.0	1495.0	170.0	0.00174
2300.0	1545.0	170.0	0.00158
2300.0	1595.0	170.0	0.00123
2300.0	1645.0	170.0	0.000849
2300.0	1695.0	170.0	0.00106
2300.0	1745.0	170.0	0.000998
2300.0	1795.0	170.0	0.000765
2300.0	1845.0	170.0	0.000713
2300.0	1895.0	170.0	0.000997
2300.0	1945.0	170.0	0.00069
2300.0	1995.0	170.0	0.000883
2300.0	2045.0	170.0	0.000873
2300.0	2095.0	170.0	0.000939
2300.0	2145.0	170.0	0.00091
2300.0	2195.0	170.0	0.00155
2300.0	2245.0	170.0	0.00233
2300.0	2295.0	170.0	0.00323
2300.0	245.0	200.0	0.00489
2300.0	295.0	200.0	0.00885
2300.0	345.0	200.0	0.0159
2300.0	395.0	200.0	0.0323
2300.0	445.0	200.0	0.0507
2300.0	495.0	200.0	0.0674
2300.0	545.0	200.0	0.0804
2300.0	595.0	200.0	0.0826
2300.0	645.0	200.0	0.0866
2300.0	695.0	200.0	0.0872
2300.0	745.0	200.0	0.0865
2300.0	795.0	200.0	0.0846
2300.0	845.0	200.0	0.0819
2300.0	895.0	200.0	0.0767
2300.0	945.0	200.0	0.0682
2300.0	995.0	200.0	0.0591
2300.0	1045.0	200.0	0.0495
2300.0	1095.0	200.0	0.0411
2300.0	1145.0	200.0	0.0306
2300.0	1195.0	200.0	0.0241
2300.0	1245.0	200.0	0.0167
2300.0	1295.0	200.0	0.0118
2300.0	1345.0	200.0	0.00797
2300.0	1395.0	200.0	0.00614
2300.0	1445.0	200.0	0.00457
2300.0	1495.0	200.0	0.00318
2300.0	1545.0	200.0	0.00248
2300.0	1595.0	200.0	0.00187
2300.0	1645.0	200.0	0.00184
2300.0	1695.0	200.0	0.00159
2300.0	1745.0	200.0	0.00143
2300.0	1795.0	200.0	0.00145
2300.0	1845.0	200.0	0.00122
2300.0	1895.0	200.0	0.0015
2300.0	1945.0	200.0	0.00143
2300.0	1995.0	200.0	0.00133
2300.0	2045.0	200.0	0.00144
2300.0	2095.0	200.0	0.00162
2300.0	2145.0	200.0	0.00193
2300.0	2195.0	200.0	0.00202
2300.0	2245.0	200.0	0.00269
2300.0	2295.0	200.0	0.00518
2300.0	245.0	240.0	0.00686
2300.0	295.0	240.0	0.00785
2300.0	345.0	240.0	0.012
2300.0	395.0	240.0	0.0243
2300.0	445.0	240.0	0.0459
2300.0	495.0	240.0	0.0722
2300.0	545.0	240.0	0.089
2300.0	595.0	240.0	0.102
2300.0	695.0	240.0	0.11
2300.0	745.0	240.0	0.112
2300.0	795.0	240.0	0.113
2300.0	845.0	240.0	0.109
2300.0	895.0	240.0	0.106
2300.0	945.0	240.0	0.102
2300.0	995.0	240.0	0.0954
2300.0	1045.0	240.0	0.0848
2300.0	1095.0	240.0	0.0772
2300.0	1145.0	240.0	0.0652
2300.0	1195.0	240.0	0.0516
2300.0	1245.0	240.0	0.0411
2300.0	1295.0	240.0	0.0327
2300.0	1345.0	240.0	0.0235
2300.0	1395.0	240.0	0.0175
2300.0	1445.0	240.0	0.0136
2300.0	1495.0	240.0	0.0102
2300.0	1545.0	240.0	0.00781
2300.0	1595.0	240.0	0.00562
2300.0	1645.0	240.0	0.00377
2300.0	1695.0	240.0	0.00331
2300.0	1745.0	240.0	0.00302
2300.0	1795.0	240.0	0.00228
2300.0	1845.0	240.0	0.00303
2300.0	1895.0	240.0	0.00183
2300.0	1945.0	240.0	0.00187
2300.0	1995.0	240.0	0.00225
2300.0	2045.0	240.0	0.00235
2300.0	2095.0	240.0	0.00287
2300.0	2145.0	240.0	0.00272
2300.0	2195.0	240.0	0.00413
2300.0	2245.0	240.0	0.0052
2300.0	2295.0	240.0	0.009
2300.0	295.0	280.0	0.0085
2300.0	345.0	280.0	0.0117
2300.0	395.0	280.0	0.0202
2300.0	445.0	280.0	0.0406
2300.0	495.0	280.0	0.0674
2300.0	545.0	280.0	0.0942
2300.0	595.0	280.0	0.114
2300.0	795.0	280.0	0.142
2300.0	845.0	280.0	0.139
2300.0	895.0	280.0	0.136
2300.0	945.0	280.0	0.135
2300.0	995.0	280.0	0.132
2300.0	1045.0	280.0	0.126
2300.0	1095.0	280.0	0.118
2300.0	1145.0	280.0	0.102
2300.0	1195.0	280.0	0.0919
2300.0	1245.0	280.0	0.076
2300.0	1295.0	280.0	0.0671
2300.0	1345.0	280.0	0.0535
2300.0	1395.0	280.0	0.0446
2300.0	1445.0	280.0	0.0338
2300.0	1545.0	280.0	0.0192
2300.0	1595.0	280.0	0.0157
2300.0	1645.0	280.0	0.0117
2300.0	1695.0	280.0	0.00897
2300.0	1745.0	280.0	0.0071
2300.0	1795.0	280.0	0.00416
2300.0	1845.0	280.0	0.00468
2300.0	1895.0	280.0	0.00464
2300.0	1945.0	280.0	0.00425
2300.0	1995.0	280.0	0.00418
2300.0	2045.0	280.0	0.00426
2300.0	2095.0	280.0	0.00449
2300.0	2145.0	280.0	0.00471
2300.0	2195.0	280.0	0.00566
2300.0	2245.0	280.0	0.00785
2300.0	2295.0	280.0	0.0135
2300.0	345.0	300.0	0.0111
2300.0	395.0	300.0	0.0189
2300.0	445.0	300.0	0.0374
2300.0	495.0	300.0	0.0654
2300.0	545.0	300.0	0.0926
2300.0	595.0	300.0	0.12
2300.0	795.0	300.0	0.15
2300.0	895.0	300.0	0.153
2300.0	945.0	300.0	0.15
2300.0	995.0	300.0	0.15
2300.0	1045.0	300.0	0.144
2300.0	1095.0	300.0	0.135
2300.0	1145.0	300.0	0.125
2300.0	1195.0	300.0	0.113
2300.0	1245.0	300.0	0.103
2300.0	1295.0	300.0	0.0874
2300.0	1345.0	300.0	0.0732
2300.0	1395.0	300.0	0.0616
2300.0	1445.0	300.0	0.0479
2300.0	1495.0	300.0	0.0376
2300.0	1545.0	300.0	0.0289
2300.0	1595.0	300.0	0.0219
2300.0	1645.0	300.0	0.017
2300.0	1695.0	300.0	0.0133
2300.0	1745.0	300.0	0.0101
2300.0	1795.0	300.0	0.00881
2300.0	1845.0	300.0	0.00721
2300.0	1895.0	300.0	0.00567
2300.0	1945.0	300.0	0.00519
2300.0	1995.0	300.0	0.00501
2300.0	2045.0	300.0	0.00496
2300.0	2095.0	300.0	0.00478
2300.0	2145.0	300.0	0.00655
2300.0	2195.0	300.0	0.00783
2300.0	2245.0	300.0	0.00988
2300.0	2295.0	300.0	0.0174
2300.0	345.0	320.0	0.0112
2300.0	395.0	320.0	0.0178
2300.0	445.0	320.0	0.0331
2300.0	495.0	320.0	0.0576
2300.0	545.0	320.0	0.0908
2300.0	595.0	320.0	0.121
2300.0	645.0	320.0	0.143
2300.0	795.0	320.0	0.164
2300.0	945.0	320.0	0.162
2300.0	995.0	320.0	0.166
2300.0	1045.0	320.0	0.165
2300.0	1095.0	320.0	0.156
2300.0	1145.0	320.0	0.142
2300.0	1195.0	320.0	0.134
2300.0	1245.0	320.0	0.123
2300.0	1295.0	320.0	0.106
2300.0	1345.0	320.0	0.0922
2300.0	1395.0	320.0	0.0785
2300.0	1445.0	320.0	0.0645
2300.0	1495.0	320.0	0.0527
2300.0	1545.0	320.0	0.0425
2300.0	1595.0	320.0	0.0316
2300.0	1645.0	320.0	0.0244
2300.0	1695.0	320.0	0.02
2300.0	1745.0	320.0	0.0148
2300.0	1795.0	320.0	0.012
2300.0	1845.0	320.0	0.0101
2300.0	1895.0	320.0	0.00877
2300.0	1945.0	320.0	0.00756
2300.0	1995.0	320.0	0.00665
2300.0	2045.0	320.0	0.00674
2300.0	2095.0	320.0	0.0071
2300.0	2145.0	320.0	0.00807
2300.0	2195.0	320.0	0.00865
2300.0	2245.0	320.0	0.0116
2300.0	2295.0	320.0	0.0205
2300.0	345.0	340.0	0.015
2300.0	395.0	340.0	0.017
2300.0	445.0	340.0	0.0306
2300.0	495.0	340.0	0.0569
2300.0	545.0	340.0	0.0917
2300.0	595.0	340.0	0.123
2300.0	645.0	340.0	0.151
2300.0	795.0	340.0	0.18
2300.0	995.0	340.0	0.181
2300.0	1045.0	340.0	0.179
2300.0	1095.0	340.0	0.172
2300.0	1145.0	340.0	0.169
2300.0	1195.0	340.0	0.158
2300.0	1245.0	340.0	0.146
2300.0	1295.0	340.0	0.13
2300.0	1345.0	340.0	0.115
2300.0	1395.0	340.0	0.103
2300.0	1445.0	340.0	0.0842
2300.0	1495.0	340.0	0.0719
2300.0	1545.0	340.0	0.0564
2300.0	1595.0	340.0	0.0448
2300.0	1645.0	340.0	0.0375
2300.0	1695.0	340.0	0.0296
2300.0	1745.0	340.0	0.0235
2300.0	1795.0	340.0	0.0192
2300.0	1845.0	340.0	0.0155
2300.0	1895.0	340.0	0.0128
2300.0	1945.0	340.0	0.0112
2300.0	1995.0	340.0	0.0102
2300.0	2045.0	340.0	0.0087
2300.0	2095.0	340.0	0.00882
2300.0	2145.0	340.0	0.00952
2300.0	2195.0	340.0	0.0118
2300.0	2245.0	340.0	0.014
2300.0	2295.0	340.0	0.0241
2300.0	395.0	360.0	0.0189
2300.0	445.0	360.0	0.0293
2300.0	495.0	360.0	0.0549
2300.0	545.0	360.0	0.0869
2300.0	595.0	360.0	0.126
2300.0	645.0	360.0	0.155
2300.0	795.0	360.0	0.194
2300.0	1045.0	360.0	0.198
2300.0	1095.0	360.0	0.193
2300.0	1145.0	360.0	0.186
2300.0	1195.0	360.0	0.181
2300.0	1245.0	360.0	0.167
2300.0	1295.0	360.0	0.155
2300.0	1345.0	360.0	0.138
2300.0	1395.0	360.0	0.122
2300.0	1445.0	360.0	0.11
2300.0	1495.0	360.0	0.0933
2300.0	1545.0	360.0	0.0751
2300.0	1595.0	360.0	0.0636
2300.0	1645.0	360.0	0.051
2300.0	1695.0	360.0	0.0413
2300.0	1745.0	360.0	0.0333
2300.0	1795.0	360.0	0.0267
2300.0	1845.0	360.0	0.022
2300.0	1895.0	360.0	0.0177
2300.0	1945.0	360.0	0.0148
2300.0	1995.0	360.0	0.0143
2300.0	2045.0	360.0	0.0127
2300.0	2095.0	360.0	0.0117
2300.0	2145.0	360.0	0.0125
2300.0	2195.0	360.0	0.0141
2300.0	2245.0	360.0	0.0179
2300.0	2295.0	360.0	0.0292
2300.0	395.0	380.0	0.021
2300.0	445.0	380.0	0.0296
2300.0	495.0	380.0	0.0513
2300.0	545.0	380.0	0.0863
2300.0	595.0	380.0	0.124
2300.0	645.0	380.0	0.159
2300.0	795.0	380.0	0.208
2300.0	1095.0	380.0	0.21
2300.0	1145.0	380.0	0.205
2300.0	1195.0	380.0	0.199
2300.0	1245.0	380.0	0.189
2300.0	1295.0	380.0	0.177
2300.0	1345.0	380.0	0.163
2300.0	1395.0	380.0	0.147
2300.0	1445.0	380.0	0.128
2300.0	1495.0	380.0	0.112
2300.0	1545.0	380.0	0.0953
2300.0	1595.0	380.0	0.0835
2300.0	1645.0	380.0	0.0686
2300.0	1695.0	380.0	0.0563
2300.0	1745.0	380.0	0.045
2300.0	1795.0	380.0	0.0384
2300.0	1845.0	380.0	0.0305
2300.0	1895.0	380.0	0.0256
2300.0	1945.0	380.0	0.0217
2300.0	1995.0	380.0	0.0184
2300.0	2045.0	380.0	0.0158
2300.0	2095.0	380.0	0.0162
2300.0	2145.0	380.0	0.016
2300.0	2195.0	380.0	0.0172
2300.0	2245.0	380.0	0.0227
2300.0	2295.0	380.0	0.034
2300.0	445.0	400.0	0.0313
2300.0	495.0	400.0	0.0501
2300.0	545.0	400.0	0.0836
2300.0	595.0	400.0	0.12
2300.0	645.0	400.0	0.16
2300.0	795.0	400.0	0.22
2300.0	1095.0	400.0	0.228
2300.0	1145.0	400.0	0.224
2300.0	1195.0	400.0	0.218
2300.0	1245.0	400.0	0.21
2300.0	1295.0	400.0	0.197
2300.0	1345.0	400.0	0.186
2300.0	1395.0	400.0	0.169
2300.0	1445.0	400.0	0.154
2300.0	1495.0	400.0	0.141
2300.0	1545.0	400.0	0.121
2300.0	1595.0	400.0	0.105
2300.0	1645.0	400.0	0.0883
2300.0	1695.0	400.0	0.0747
2300.0	1745.0	400.0	0.0593
2300.0	1795.0	400.0	0.0515
2300.0	1845.0	400.0	0.0425
2300.0	1895.0	400.0	0.0361
2300.0	1945.0	400.0	0.0294
2300.0	1995.0	400.0	0.0254
2300.0	2045.0	400.0	0.0229
2300.0	2095.0	400.0	0.0213
2300.0	2145.0	400.0	0.021
2300.0	2195.0	400.0	0.0225
2300.0	2245.0	400.0	0.029
2300.0	2295.0	400.0	0.0429
2300.0	445.0	430.0	0.0379
2300.0	495.0	430.0	0.0496
2300.0	545.0	430.0	0.08
2300.0	595.0	430.0	0.123
2300.0	645.0	430.0	0.161
2300.0	795.0	430.0	0.241
2300.0	1095.0	430.0	0.257
2300.0	1245.0	430.0	0.248
2300.0	1295.0	430.0	0.232
2300.0	1345.0	430.0	0.228
2300.0	1395.0	430.0	0.214
2300.0	1445.0	430.0	0.194
2300.0	1495.0	430.0	0.177
2300.0	1545.0	430.0	0.16
2300.0	1595.0	430.0	0.142
2300.0	1645.0	430.0	0.123
2300.0	1695.0	430.0	0.106
2300.0	1745.0	430.0	0.0904
2300.0	1795.0	430.0	0.0766
2300.0	1845.0	430.0	0.0646
2300.0	1895.0	430.0	0.057
2300.0	1945.0	430.0	0.0478
2300.0	1995.0	430.0	0.043
2300.0	2045.0	430.0	0.037
2300.0	2095.0	430.0	0.0323
2300.0	2145.0	430.0	0.0333
2300.0	2195.0	430.0	0.0342
2300.0	2245.0	430.0	0.0396
2300.0	2295.0	430.0	0.0573
2300.0	495.0	480.0	0.065
2300.0	545.0	480.0	0.0843
2300.0	595.0	480.0	0.122
2300.0	645.0	480.0	0.168
2300.0	695.0	480.0	0.21
2300.0	795.0	480.0	0.267
2300.0	1095.0	480.0	0.3
2300.0	1395.0	480.0	0.278
2300.0	1445.0	480.0	0.262
2300.0	1495.0	480.0	0.245
2300.0	1545.0	480.0	0.23
2300.0	1595.0	480.0	0.211
2300.0	1645.0	480.0	0.193
2300.0	1695.0	480.0	0.173
2300.0	1745.0	480.0	0.155
2300.0	1795.0	480.0	0.139
2300.0	1845.0	480.0	0.12
2300.0	1895.0	480.0	0.106
2300.0	1945.0	480.0	0.093
2300.0	1995.0	480.0	0.0826
2300.0	2045.0	480.0	0.0738
2300.0	2095.0	480.0	0.0684
2300.0	2145.0	480.0	0.0624
2300.0	2195.0	480.0	0.0639
2300.0	2245.0	480.0	0.07
2300.0	2295.0	480.0	0.0925
2300.0	645.0	640.0	0.266
2300.0	695.0	640.0	0.288
2300.0	745.0	640.0	0.334
2300.0	795.0	640.0	0.374
2300.0	1095.0	640.0	0.455
2300.0	1495.0	640.0	0.457
2300.0	1795.0	640.0	0.399
2300.0	1845.0	640.0	0.382
2300.0	1895.0	640.0	0.361
2300.0	1945.0	640.0	0.341
2300.0	1995.0	640.0	0.322
2300.0	2045.0	640.0	0.305
2300.0	2095.0	640.0	0.292
2300.0	2145.0	640.0	0.28
2300.0	2195.0	640.0	0.274
2300.0	2245.0	640.0	0.277
2300.0	2295.0	640.0	0.3
2300.0	1095.0	850.0	0.605
2300.0	1495.0	850.0	0.597
2300.0	1795.0	850.0	0.603
2300.0	1895.0	850.0	0.593
2300.0	1995.0	850.0	0.583
2300.0	1095.0	960.0	0.608
2300.0	1495.0	960.0	0.592
2300.0	1795.0	960.0	0.606
2300.0	1895.0	960.0	0.611
2300.0	1995.0	960.0	0.606
2300.0	1495.0	1100.0	0.545
2300.0	1795.0	1100.0	0.551
2300.0	1895.0	1100.0	0.558
2300.0	1995.0	1100.0	0.567
2300.0	1495.0	1400.0	0.278
2300.0	1795.0	1400.0	0.254
2300.0	1895.0	1400.0	0.252
2300.0	1995.0	1400.0	0.258
2300.0	1795.0	1500.0	0.168
2300.0	1895.0	1500.0	0.168
2300.0	1995.0	1500.0	0.172
2300.0	1795.0	1700.0	0.115
2300.0	1895.0	1700.0	0.108
2300.0	1995.0	1700.0	0.109
2300.0	1995.0	1900.0	0.0391
2300.0	2295.0	2290.0	0.00684
2600.0	195.0	170.0	0.00237
2600.0	245.0	170.0	0.00321
2600.0	295.0	170.0	0.00505
2600.0	345.0	170.0	0.0106
2600.0	395.0	170.0	0.0221
2600.0	445.0	170.0	0.0367
2600.0	495.0	170.0	0.0482
2600.0	545.0	170.0	0.0515
2600.0	595.0	170.0	0.0564
2600.0	645.0	170.0	0.0567
2600.0	695.0	170.0	0.0558
2600.0	745.0	170.0	0.0555
2600.0	795.0	170.0	0.0542
2600.0	845.0	170.0	0.0539
2600.0	895.0	170.0	0.049
2600.0	945.0	170.0	0.0432
2600.0	995.0	170.0	0.0355
2600.0	1045.0	170.0	0.0301
2600.0	1095.0	170.0	0.0228
2600.0	1145.0	170.0	0.0158
2600.0	1195.0	170.0	0.0115
2600.0	1245.0	170.0	0.00788
2600.0	1295.0	170.0	0.00573
2600.0	1345.0	170.0	0.00404
2600.0	1395.0	170.0	0.00305
2600.0	1445.0	170.0	0.00198
2600.0	1495.0	170.0	0.00195
2600.0	1545.0	170.0	0.00118
2600.0	1595.0	170.0	0.0011
2600.0	1645.0	170.0	0.000817
2600.0	1695.0	170.0	0.000779
2600.0	1745.0	170.0	0.000676
2600.0	1795.0	170.0	0.00043
2600.0	1845.0	170.0	0.00077
2600.0	1895.0	170.0	0.00058
2600.0	1945.0	170.0	0.000543
2600.0	1995.0	170.0	0.000637
2600.0	2045.0	170.0	0.000641
2600.0	2095.0	170.0	0.000582
2600.0	2145.0	170.0	0.000632
2600.0	2195.0	170.0	0.000627
2600.0	2245.0	170.0	0.000484
2600.0	2295.0	170.0	0.000534
2600.0	2345.0	170.0	0.000664
2600.0	2395.0	170.0	0.000637
2600.0	2445.0	170.0	0.000777
2600.0	2495.0	170.0	0.00117
2600.0	2545.0	170.0	0.00142
2600.0	2595.0	170.0	0.0027
2600.0	245.0	200.0	0.00343
2600.0	295.0	200.0	0.00505
2600.0	345.0	200.0	0.00902
2600.0	395.0	200.0	0.0184
2600.0	445.0	200.0	0.0328
2600.0	495.0	200.0	0.0516
2600.0	545.0	200.0	0.0636
2600.0	595.0	200.0	0.0701
2600.0	645.0	200.0	0.0743
2600.0	695.0	200.0	0.075
2600.0	745.0	200.0	0.0755
2600.0	795.0	200.0	0.0759
2600.0	845.0	200.0	0.0722
2600.0	895.0	200.0	0.0717
2600.0	945.0	200.0	0.0667
2600.0	995.0	200.0	0.0607
2600.0	1045.0	200.0	0.0545
2600.0	1095.0	200.0	0.0454
2600.0	1145.0	200.0	0.037
2600.0	1195.0	200.0	0.0283
2600.0	1245.0	200.0	0.0219
2600.0	1295.0	200.0	0.016
2600.0	1345.0	200.0	0.0111
2600.0	1395.0	200.0	0.0077
2600.0	1445.0	200.0	0.00509
2600.0	1495.0	200.0	0.00396
2600.0	1545.0	200.0	0.00272
2600.0	1595.0	200.0	0.00254
2600.0	1645.0	200.0	0.00177
2600.0	1745.0	200.0	0.00122
2600.0	1795.0	200.0	0.00141
2600.0	1845.0	200.0	0.00114
2600.0	1895.0	200.0	0.00107
2600.0	1945.0	200.0	0.000864
2600.0	1995.0	200.0	0.000856
2600.0	2045.0	200.0	0.000882
2600.0	2095.0	200.0	0.000712
2600.0	2145.0	200.0	0.00106
